timestamp,mmsi,name,type,lat,lon,speed,course,heading,nav_stat,session_id,is_interpolated,is_synthetic,source_camera
1779864016000,900000001,,,51.91331898516541,4.489678500078624,7.77,212.4,,,,False,True,cam2
1779864017000,900000001,,,51.913303808839856,4.48994731822184,7.77,212.4,,,,False,True,cam2
1779864018000,900000001,,,51.91336188163252,4.490409277855735,7.77,212.4,,,,False,True,cam2
1779864019000,900000001,,,51.91346161788024,4.490958026504888,8.45,229.3,,,,False,True,cam2
1779864020000,900000001,,,51.913401488668086,4.491036988011609,8.45,229.3,,,,False,True,cam2
1779864021000,900000001,,,51.91348022864438,4.491350757464318,8.45,229.3,,,,False,True,cam2
1779864022000,900000001,,,51.91337385100034,4.490837112872483,8.45,229.3,,,,False,True,cam2
1779864023000,900000001,,,51.913401488668086,4.491036988011609,7.96,223.8,,,,False,True,cam2
1779864024000,900000001,,,51.91345284789322,4.491473920300901,7.96,223.8,,,,False,True,cam2
1779864025000,900000001,,,51.9134835019247,4.4926999662537215,7.96,223.8,,,,False,True,cam2
1779864026000,900000001,,,51.91340063286088,4.493141075783868,7.96,223.8,,,,False,True,cam2
1779864027000,900000001,,,51.91345295522637,4.493790992064712,9.82,219.0,,,,False,True,cam2
1779864028000,900000001,,,51.9134106894216,4.493846491001712,9.82,219.0,,,,False,True,cam2
1779864029000,900000001,,,51.91337828193666,4.493763913126462,9.82,219.0,,,,False,True,cam2
1779864030000,900000001,,,51.913449128283936,4.494457197615596,9.82,219.0,,,,False,True,cam2
1779864031000,900000001,,,51.91344132377209,4.4946072604677,9.49,211.7,,,,False,True,cam2
1779864032000,900000001,,,51.91345298586369,4.494734459297228,9.49,211.7,,,,False,True,cam2
1779864033000,900000001,,,51.913476648421245,4.496121454956424,9.49,211.7,,,,False,True,cam2
1779864034000,900000001,,,51.91357688645701,4.497095118125935,9.49,211.7,,,,False,True,cam2
1779864035000,900000001,,,51.91348478177074,4.4970215671475655,7.56,215.3,,,,False,True,cam2
1779864036000,900000001,,,51.91351037132738,4.497182450763324,7.56,215.3,,,,False,True,cam2
1779864037000,900000001,,,51.913441688881285,4.497078147031469,7.56,215.3,,,,False,True,cam2
1779864038000,900000001,,,51.91347159021711,4.497432286867825,7.56,215.3,,,,False,True,cam2
1779864039000,900000001,,,51.91339568991548,4.49733302367005,10.07,220.7,,,,False,True,cam2
1779864040000,900000001,,,51.91333509056285,4.4972181073315705,10.07,220.7,,,,False,True,cam2
1779864041000,900000001,,,51.91331014199593,4.497250863901841,10.07,220.7,,,,False,True,cam2
1779864042000,900000001,,,51.91329477011185,4.497465527193443,10.07,220.7,,,,False,True,cam2
1779864043000,900000001,,,51.91327672738118,4.4976881327125176,8.62,224.7,,,,False,True,cam2
1779864044000,900000001,,,51.913221373796254,4.497561893019161,8.62,224.7,,,,False,True,cam2
1779864045000,900000001,,,51.91322541593633,4.497959006921324,8.62,224.7,,,,False,True,cam2
1779864046000,900000001,,,51.91323204958479,4.498371725958889,8.62,224.7,,,,False,True,cam2
1779864047000,900000001,,,51.91323162225592,4.498814102279835,9.2,218.0,,,,False,True,cam2
1779864048000,900000001,,,51.91322392934959,4.499053222845404,9.2,218.0,,,,False,True,cam2
1779864049000,900000001,,,51.9132720602926,4.499712021101447,9.2,218.0,,,,False,True,cam2
1779864050000,900000001,,,51.91324877878105,4.499995640970166,9.2,218.0,,,,False,True,cam2
1779864060000,900000002,,,51.914688408079456,4.486138438544455,8.43,225.0,,,,False,True,cam2
1779864061000,900000002,,,51.914730494347005,4.486124187065002,8.43,225.0,,,,False,True,cam2
1779864067000,900000002,,,51.91466884964999,4.485491642367889,9.58,232.5,,,,False,True,cam2
1779864068000,900000002,,,51.91467076771824,4.485455084746976,9.58,232.5,,,,False,True,cam2
1779864071000,900000002,,,51.914678149706766,4.485184137065407,10.41,218.5,,,,False,True,cam2
1779864072000,900000002,,,51.91471411855692,4.485168514492431,10.41,218.5,,,,False,True,cam2
